"Shelving, metal, manufacturing",2512
Sherry manufacturing,1214
"Ship charter, lease or rental, with crew, for passenger transport",4820
Ship freight management service (i.e. operation of ships on behalf of owners),4810
Ship loading or unloading service (provision of labour),5211
Ship mooring service,5212
Ship registration and agency service,5219
Ship rental (without crew),6619
Ship repairing,2391
Ship wrecking,2391
Shipbuilding,2391
Shipping barrel and drum reconditioning and repairing,9429
Shipping container rental,6619
Shock absorber manufacturing,2319
Shoe manufacturing,1352
Shoe retailing,4252
Shoe shining,9539
Shook manufacturing (for containers),1411
"Shop front, aluminium, manufacturing",2223
"Shop front, metal, manufacturing (except aluminium)",2229
Shop or office scale wholesaling,3494
Shopping centre renting or leasing,6712
Shopping trolley manufacturing,2291
"Shower screen, aluminium framed, manufacturing",2223
"Shower stall, plastic, manufacturing",1912
Shrink wrapping service,7320
Shrub or tree retailing,4232
"Shutter, metal, manufacturing (except aluminium)",2229
"Sightseeing bus, coach or tramway operation",5010
Sign manufacturing (except electrical),2599
"Sign, electric, manufacturing",2432
Signal flare manufacturing,1892
"Signalling equipment, electrical, manufacturing n.e.c.",2419
Signwriting,6924
Silane gas manufacturing,1811
"Silica brick, refractory, manufacturing",2029
Silica mining (for industrial purposes),990
Silicate manufacturing,1813
Silicon carbide abrasives manufacturing,2090
Silicon smelting,2139
Silk screen ink manufacturing,1916
"Silo, metal, manufacturing",2231
Silver ore mining,807
Silver plating,2293
"Silver smelting, refining",2133
Silver-lead bullion manufacturing,2133
Silver-lead-zinc ore mining,807
Silverware manufacturing,2591
Silverware retailing,4213
Silvicultural service,510
Sink and basin wholesaling,3332
"Sink or tub, concrete, manufacturing",2034
Skateboard manufacturing,2592
"Skelp, steel, manufacturing",2110
"Skewer, metal, manufacturing",2291
Ski instruction,8211
Ski lift operation,5029
Ski tow operation,5029
Ski-lodge operation,4400
Skim milk manufacturing,1131
Skin care service,9511
"Skylight, aluminium, manufacturing",2223
"Skylight, metal, manufacturing (except aluminium)",2229
Slag cement manufacturing,2031
Slag crushing,2090
Slag wool manufacturing,1311
Slake lime manufacturing,2031
Slate flooring installation,3243
Slate quarrying,919
Sleeping bag manufacturing,1333
Sleepwear manufacturing,1351
"Slicing machinery, food, manufacturing",2469
Slimming service (non-medical),9512
"Sling, wire, manufacturing",2291
Slipe wool manufacturing,1320
Slipper manufacturing,1352
Smallgoods manufacturing,1113
Smallgoods retailing,4129
Smallgoods wholesaling,3602
Smash repair,9412
Smoke detector installation,3234
Snake catching,420
Snake farming,199
Snow ski retailing,4241
Snuff manufacturing,1220
Soap manufacturing,1851
"Soap, industrial, wholesaling",3323
Soccer club operation,9112
Social and interpersonal skill training,8219
Social club operation,9559
Social history museum,8910
Social science research service,6910
Sock manufacturing,1340
Soda water manufacturing,1211
Sodium bicarbonate manufacturing,1813
Sodium carbonate manufacturing,1813
Sodium hydroxide manufacturing,1813
Sodium nitrate fertiliser manufacturing,1831
Soft drink manufacturing,1211
Soft drink wholesaling,3609
Soft furnishing manufacturing,1333
Soft furnishing retailing,4214
Soft furnishings wholesaling,3711
Software development (customised) service (except publishing),7000
Software installation service,7000
Software publishing (non-customised),5420
Softwood wood chip manufacturing,1412
Soil fumigant manufacturing,1832
Solar electricity generation,2619
Solar hot water system installation,3231
"Solar water heating system, commercial or industrial, manufacturing",2452
Solder manufacturing,2139
Soldering iron manufacturing (except power operated),2299
"Soldering iron, electrical, manufacturing",2439
Solicitor service,6931
Solid waste collection service,2911
Solid waste haulage service (local),2911
Sonar systems and equipment manufacturing,2419
Song publishing,5521
Sorbet manufacturing,1132
Sorghum growing (except forage sorghum),149
"Sound dubbing service, motion picture",5514
Sound recording equipment manufacturing,2429
"Sound recording or reproducing equipment, wholesaling",3494
Sound recording post-production service,5522
Sound recording studio operation,5522
Sound reproducing equipment manufacturing,2429
Sound reproducing equipment rental,6639
Sound reproducing equipment retailing,4221
Sour cream manufacturing,1133
"Soya bean concentrate, isolate or textured protein manufacturing",1199
Soybean growing,149
"Space heater, domestic, manufacturing",2449
"Space heating system, commercial or industrial, manufacturing",2452
Space tracking research station operation,6910
"Spaghetti, canned, manufacturing",1140
Spark plug manufacturing,2313
Sparkling wine manufacturing,1214
Spat catching,419
Spaying service,6970
Speaking service (including radio and television announcing),9002
Special school operation (for children with disabilities and special needs; not providing mainstream primary or secondary school education),8024
Specialised food retailing n.e.c.,4129
Specialised food wholesaling n.e.c.,3609
Specialised machinery and equipment manufacturing n.e.c.,2469
Specialist institute or college,8102
Specialist medical clinic service,8512
Specialist medical practitioner service n.e.c.,8512
Specialist surgical service,8512
Specialty stores n.e.c.,4279
Specific cultural grocery wholesaling,3609
Spectacle frame manufacturing,2411
Spectacle lens grinding,2411
Spectacles dispensing,8532
Speech pathology service,8539
Spelter manufacturing,2133
Sphagnum moss gathering,301
Spice crop growing,159
Spice manufacturing,1199
"Spike, wire, manufacturing",2291
Spirit-based mixed drink manufacturing,1213
"Sponge, natural rubber, manufacturing",1920
"Sport, art and similar event promotion service (without facilities)",7299
Sporting equipment retailing (except clothing or footwear),4241
Sporting goods wholesaling (except clothing or footwear),3734
Sporting machinery manufacturing n.e.c.,2499
Sports administration service,9114
Sports and recreation equipment rental,6639
Sports clothing retailing,4251
Sports clothing wholesaling,3712
Sports coaching,8211
Sports equipment manufacturing n.e.c.,2592
Sports equipment repair,9499
Sports field construction,3109
Sports footwear retailing,4252
Sports footwear wholesaling,3712
"Sports ground, stadium or venue operation n.e.c.",9113
Sports professional,9112
Sports ticketing service,7299
Spotlight manufacturing (except automotive),2432
"Spotlight, automotive, manufacturing",2313
Spray painting of buildings or other structures,3244
Spring manufacturing,2291
Spring steel manufacturing,2110
Sprocket chain manufacturing,2299
Sprout growing (under cover),122
Squash court operation,9113
Squid jigging,413
Stain manufacturing (including decking stains and oils),1916
Stain wholesaling,3339
Stained glass sheet manufacturing,2010
"Stainless steel cast, seamless pipe or tube manufacturing",2121
Stainless steel manufacturing,2110
Stainless steel pressed holloware manufacturing,2240
"Stair or staircase, prefabricated metal, manufacturing (except aluminium)",2229
Staking machinery manufacturing,2491
Stamp pad manufacturing,2599
"Stamp, collectible, dealing (retailing)",4273
Standard milk manufacturing,1131
Stapler manufacturing,2599
Starch manufacturing,1161
Starter motor manufacturing,2313
State government administration (except justice),7520
State governor's unit operation,7520
State/territory sporting association or league,9114
Stationery retailing,4272
Statistical bureau operation,6950
Statistical consulting service,6950
Steam generating boiler manufacturing,2231
Steam superheater manufacturing,2231
Steam train operation,5010
Steel alloy manufacturing,2110
"Steel bar, plate, rod, sheet or strip wholesaling",3322
"Steel plate, perforated, manufacturing",2221
Steel wool manufacturing,2299
Stenographic service,7292
Stereo retailing,4221
Stevedoring service,5211
Stock and station agent,3800
Stock broking or trading (on a commission or transaction fee basis),6411
Stock crate manufacturing,2312
Stock exchange operation,6419
Stocking manufacturing,1340
Stockyard operation,3800
"Stone cutting, dressing, polishing or shaping",2090
Stone product manufacturing,2090
Stone quarrying,919
Stonecutter's tool wholesaling,3339
Stoneware pipe or fittings manufacturing,2029
Stonework on construction projects,3222
Storage n.e.c.,5309
"Storage tank, metal, manufacturing",2231
Store-based retailing n.e.c.,4279
Stormwater drainage system operation,2812
Stove and/or oven (domestic) repair,9421
Stove and/or oven (industrial) repair and maintenance,9429
Stove or heater wholesaling,3494
"Stove pipe, sheet metal, manufacturing",2240
"Stove, domestic, manufacturing",2441
"Stove, retailing",4221
"Stranded ferrous wire, cable or strip, manufacturing",2291
Strawberry growing,133
Street cleaning,7311
Street photography service,6991
Streetscape planting,3291
String manufacturing,1332
String wholesaling,3711
"Strip, aluminium, manufacturing",2142
"Strip, non-ferrous metal, manufacturing (except insulated or from aluminium)",2149
Structural steel erection,3224
Structural steel shape manufacturing (not fabricated),2110
Stud farm operation (horses),191
Student residences operation (except boarding schools),4400
Studio photography service,6991
"Study skill, career development and job search training",8219
Styrene manufacturing,1709
Submarine constructing,2391
Subscription television broadcasting service,5622
"Subtitling of motion picture, film or video",5514
Suburban rail freight service,4710
Sudan grass growing,159
Sugar beet growing (outdoors),123
Sugar cane growing,151
Sugar manufacturing,1181
"Sugar, raw, wholesaling",3319
Suit hire,6639
Suitcase manufacturing (including canvas),1320
Sulphide manufacturing,1813
Sulphur compound manufacturing,1813
Sulphur dioxide gas manufacturing,1811
Sulphur hexafluoride gas manufacturing,1811
Sulphuric acid manufacturing (except smelter by-product),1813
Sulphuric lime manufacturing,1831
Sunflower growing,149
Sunglass retailing,4259
Sunglasses manufacturing,2411
Sunscreen preparation manufacturing,1852
Superannuation fund management service (on a commission or fee basis),6419
"Superannuation fund, separately constituted, operation",6330
Superphosphate manufacturing,1831
Surface long line fishing,413
"Surface netting, fishing",414
Surfboard manufacturing,2592
Surgical equipment manufacturing,2412
Surgical equipment repair and maintenance,9422
Surgical equipment wholesaling,3491
"Surveillance of country borders (by land, sea and air)",7719
Surveying equipment repair and maintenance,9422
Surveying instrument manufacturing,2419
Surveyors' association operation,9551
Survival skill training,8219
Suspension component manufacturing,2319
Sweetcorn growing (outdoors),123
Swimming club operation,9112
Swimming instruction,8211
Swimming pool cleaning,7311
Swimming pool operation,9113
Swimming pool retailing,4279
"Swimming pool, below ground concrete or fibreglass, construction",3109
"Swimming pool, below ground fibreglass, wholesaling",3339
Swimwear manufacturing,1351
"Switchgear, electrical, wholesaling",3494
Synagogue operation,9540
Synthetic fibre or filament manufacturing,1829
Synthetic fibre textile furnishing manufacturing,1333
Synthetic gemstone manufacturing,2090
Synthetic motor oil manufacturing,1709
Synthetic resin manufacturing,1821
Synthetic rubber composite manufacturing,1821
Synthetic rubber manufacturing,1821
Synthetic rubber wholesaling,3323
Synthetic rutile production,805
"Syrup, chocolate, caramel or vanilla, manufacturing",1211
"Syrup, fruit, manufacturing",1211
Systems analysis service,7000
TAB operation,9209
Table grape growing,131
"Table, wooden, manufacturing",2511
Tableware wholesaling,3733
"Tackle block, metal, manufacturing",2299
"Taco, tortilla or tostada shell manufacturing",1191
"Tag, sheet metal, manufacturing",2240
Takeaway food operation,4512
Talc quarrying,990
"Talc, ground, manufacturing",2090
Talcum powder manufacturing,1852
Tall oil manufacturing,1812
Tallow wholesaling,3319
"Tallow, refined, manufacturing",1150
Tamarillo growing,139
Tampon (cellulose-based) manufacturing,1524
Tangelo growing,136
"Tank, concrete, manufacturing",2034
Tanning (solarium) service,9511
"Tanning extract, organic, manufacturing",1812
Tanning hides and skins,1320
Tanning machinery or equipment wholesaling,3419
Tanning requisite wholesaling,3323
Tantalite mining,809
Tantalum metal powder manufacturing,2139
Tap wholesaling,3332
Tape recorder manufacturing,2429
Tapioca manufacturing,1161
"Tar, refined, manufacturing",1709
Tariff consulting service,6962
Tarpaulins wholesaling,3711
Tattooing and piercing service,9539
Tavern operation,4520
Tax agent service,6932
Taxi cab management service (i.e. operation on behalf of owner),4623
Taxi cab plate leasing,6640
Taxi meter manufacturing,2419
Taxi radio base operation,5299
Taxi service,4623
Taxi truck service (with driver),4610
Tea blending,1199
Tea manufacturing,1199
Tea wholesaling,3609
Teachers' college operation,8102
Tea-tree oil distilling,1899
Technical and further education college operation,8101
Technical college operation,8101
Technical manual publishing (except internet),5413
"Teething ring, natural rubber, manufacturing",1920
Telecommunication cable or wire installation (except transmission lines),3232
Telecommunication equipment manufacturing,2422
Telecommunication equipment parts wholesaling,3493
Telecommunications cable manufacturing,2431
Telecommunications network operation (wired),5801
Telecommunications reselling (including satellite systems),5809
Telemarketing service,7294
Telephone and electric cable ducting system wholesaling,3493
Telephone answering service,7294
Telephone call centre operation,7294
Telephone directory publishing (except internet),5414
Telephone equipment manufacturing,2422
Telephone equipment repair and maintenance,9422
Telephone or telegraph equipment wholesaling,3493
Telephone switching equipment manufacturing,2422
"Telephone, cellular, manufacturing",2422
Telephone-based recorded information service,6020
Teleproduction service,5514
Telescope manufacturing,2411
Television antenna or parts manufacturing,2422
Television antennae retailing,4221
Television broadcasting network operation,5621
Television broadcasting station operation,5621
Television commercial production,5511
Television or radio transmitting tower construction,3109
Television program distribution,5512
Television program production,5511
Television receiving set manufacturing,2429
Television repair and maintenance,9421
Television set retailing,4221
Television set wholesaling,3494
Television studio equipment manufacturing,2422
Temporary labour hire service,7212
Tennis club operation,9112
Tennis coaching,8211
Tennis court operation,9113
Tent manufacturing (except oxygen tents or toy tents),1333
Tents wholesaling,3711
Termite control service (except agricultural and forestry),7312
Terracotta goods manufacturing,2029
Terrazzo laying,3243
Terrazzo product manufacturing,2034
"Test and exam development and evaluation, educational",8220
"Test and exam service, educational",8220
Testing or assay service on fee or contract,6925
Textbook publishing (except internet),5413
Textile design service,6924
Textile dyeing,1334
Textile fabric coating,1334
Textile furnishing manufacturing n.e.c.,1333
Textile machinery repair and maintenance,9429
Textile printing (except screen printing),1334
Textile product manufacturing n.e.c.,1334
Textile working machinery manufacturing,2469
Textile working machinery or equipment wholesaling,3419
Textiles wholesaling n.e.c.,3711
Theatre and concert booking service,7299
Theatre lighting design service,9002
Theatre operation (except motion picture theatre),9003
Theatre restaurant operation (mainly entertainment facility),9001
Theatrical company operation,9001
Theme park operation,9131
Therapeutic massage service,8539
"Thermometer, medical, manufacturing",2412
Third party insurance provision,6322
Thoracic specialist service,8512
Thread wholesaling,3711
Ticket writing,6924
Tidal electricity generation,2619
Tie manufacturing,1351
Tights manufacturing,1340
Tile clay quarrying,919
"Tile, ceramic, wall or floor, manufacturing",2029
"Tile, ceramic, wholesaling",3339
"Tile, concrete, manufacturing",2034
"Tile, plaster, manufacturing",2032
"Timber dealing, wholesaling, (except firewood)",3331
Timber hewing (forest),302
Timber plantation maintenance,510
Timber retailing,4231
Timber tract maintenance,510
Time share apartment management service,6720
Tin ore mining,809
Tin smelting,2139
Tinplate sheet or strip manufacturing,2110
Titanium smelting,2139
Title-searching service,6931
Titling of motion picture film or video,5514
"Toaster, commercial electric, manufacturing",2469
"Toaster, domestic electric, manufacturing",2449
Tobacco growing,159
Tobacco leaf redrying,1220
Tobacco leaf wholesaling,3319
Tobacco manufacturing,1220
Tobacco product retailing,4279
Tobacco product wholesaling,3606
"Toilet fixture, plastic, manufacturing",1912
Toilet lanolin manufacturing,1852
Toilet tissue manufacturing,1524
Toilet wholesaling,3332
"Toilet, plastic, manufacturing",1912
Toiletry retailing,4271
Toiletry wholesaling,3720
Toll bridge operation,5299
Toll road operation,5299
Toluene manufacturing,1709
Tomato growing (outdoors),123
Tomato growing (under cover),122
Toner manufacturing n.e.c.,1916
Tonic water manufacturing,1211
"Tool box, metal, manufacturing",2239
"Tool handle, wooden, manufacturing",1499
Tool retailing,4231
Tooth brush manufacturing (except electrical),2599
Toothpaste manufacturing,1851
"Tops, unspun wool, manufacturing",1311
Tour arrangement service,7220
Tour operator service (arranging and assembling tours),7220
Tour retailing service,7220
Tour wholesaling service,7220
Tourism development consulting service,6962
Tourist caves operation,8922
Tourist information centre operation,7299
"Tow manufacturing (from flax, hemp or jute)",1312
Towboat and tugboat operation,5219
Towels wholesaling,3711
Town drainage system operation,2812
Town planning service,6921
Toxic material abatement,2922
Toy manufacturing (except fur or leather),2592
Toy retailing,4243
Toy wholesaling,3734
"Toy, leather, manufacturing",1320
"Tractor attachment, agricultural, manufacturing",2461
Tractor manufacturing n.e.c.,2491
Tractor wholesaling,3411
"Tractor, agricultural, manufacturing (except crawler tractors)",2461
"Tractor, construction or earthmoving, manufacturing",2462
Trade association operation (except trade union),9551
Trade commission operation (domestic government),7551
Trade commission operation (foreign government),7552
Trade union operation,9552
Trademark leasing,6640
Trading bank operation,6221
Trading of mortgages operation (on a commission or transaction fee basis),6411
Traffic engineering consulting service,6923
Traffic policing activity,7711
Traffic signal installation,3232
"Traffic signal, electrical, manufacturing",2419
Trailer manufacturing,2312
Trailer rental,6619
Trailer repair (boat or box),9419
Trailer retailing (except boat trailers),3913
Trailer wholesaling n.e.c.,3503
Tram manufacturing,2393
Tramway passenger transport service,4622
Transcription service,7292
Transformer manufacturing,2439
Transistor manufacturing,2429
Translation service,6999
"Transmission belt, plastic or composite, manufacturing",1919
"Transmission equipment, electrical, manufacturing",2439
Transmission fluid manufacturing,1709
Transmission manufacturing,2319
Transmission repair (automotive),9419
Transport and maritime museum operation,8910
Transport equipment cleaning,7311
Transport operation n.e.c.,5029
Travel agency operation,7220
Travel guide book publishing (except internet),5413
Travel insurance provision,6322
Travel ticket agency operation,7220
Treacle manufacturing,1181
Tree cutting or felling,302
"Tree or shrub, potted, wholesaling",3319
Tree pruning (forest),510
Tree thinning (forest),510
"Trellis, wooden, manufacturing",1499
Trench digging,3212
Triathlon club operation,9112
Tricycle manufacturing,2592
"Trimmings, textile, wholesaling",3711
Trophy manufacturing,2591
Trotting gig manufacturing,2399
Trout farming (caged),202
Trout farming (pond or tank),203
Truck body manufacturing,2312
Truck hire service (with driver),4610
Truck manufacturing (except off-highway),2311
Truck rental (without driver),6619
Truck repair (automotive),9419
Truck tipper tray manufacturing,2312
Truck wholesaling,3502
Truffle growing (outdoors),123
"Truss or joist, steel, erection",3224
Trustee service,6419
"Tube fittings, forged iron or steel, manufacturing",2210
"Tube fittings, non-ferrous metal, manufacturing",2299
"Tube, aluminium, manufacturing",2142
"Tube, non-ferrous metal, manufacturing (except aluminium)",2149
"Tube, spun-cast iron, manufacturing",2121
"Tuber, flower, retailing",4232
"Tubing, flexible metal, manufacturing",2299
"Tubing, glass, manufacturing",2010
"Tubing, natural rubber, manufacturing",1920
Tuna farming (caged),202
Tuna farming (pond or tank),203
Tungsten ore mining,809
Tunnel construction,3109
Turf growing,113
Turkey farming,171
Turkish bath operation,9539
"Turnbuckle, metal, manufacturing",2292
"Turnstile, metal, manufacturing",2299
Turpentine (except mineral turpentine) manufacturing,1812
Turtle hunting,419
Tutoring service,8219
Twine manufacturing,1332
Two-way radio equipment retailing,4221
Two-way radio equipment wholesaling,3493
Typesetting service,1612
Typewriter (electronic) manufacturing,2421
Typing service,7292
"Tyre cord yarn or fabric, cotton, manufacturing",1312
"Tyre cord yarn or fabric, synthetic fibre, manufacturing",1313
"Tyre manufacturing (pneumatic, semi-pneumatic or solid)",1914
Tyre matrix manufacturing,2463
"Tyre or tube, motor vehicle, retailing",3922
Tyre retreading or repairing machinery manufacturing,2469
Tyre wholesaling,3504
Ultra heat treatment milk manufacturing,1131
Umbrella manufacturing,2599
Umbrella retailing,4259
Undercoat and top coat paint manufacturing,1916
Underfelt manufacturing,1334
"Undergraduate school, university operation",8102
Undertaking service,9520
Underwear manufacturing,1351
Unfortified wine manufacturing,1214
Uniform hire service,9531
Uniform manufacturing,1351
Union association operation,9552
Unit trust operation (investment type; in predominantly financial assets; except trust management on a commission or fee basis),6240
University operation,8102
Unpopped corn manufacturing (for popcorn),1161
Unusual terrain vehicle manufacturing,2399
Upholstered furniture manufacturing,2511
Uranium ore mining,809
Urban bus service,4622
Urea formaldehyde manufacturing,1821
"Urea, fertiliser grade, manufacturing",1831
Urology service,8512
Used car retailing,3911
Used car wholesaling,3501
Vaccine manufacturing (except veterinary),1841
Vacuum bottle and jug manufacturing,2239
"Vacuum cleaner belt, plastic or composite, manufacturing",1919
Vacuum cleaner retailing,4221
Vacuum cleaner wholesaling,3494
"Vacuum cleaner, commercial, manufacturing",2469
"Vacuum cleaner, domestic, manufacturing",2449
Vacuum flask manufacturing,2599
Valet parking service,9533
Valuing service (real estate),6720
"Valve or valve parts, steam, gas or water, cast, manufacturing (ferrous metal)",2121
"Valve or valve parts, steam, gas or water, manufacturing (non-ferrous metal)",2299
"Valves or valve parts, steam, gas or water, forged iron or steel, manufacturing",2210
Van manufacturing,2311
Variety store operation,4279
Varnish manufacturing,1916
"V-belt, plastic or composite, manufacturing",1919
VCR and DVD repair and maintenance,9421
Vegetable growing for fodder,159
Vegetable growing n.e.c. (outdoors),123
Vegetable growing n.e.c. (under cover),122
Vegetable juice or soup manufacturing,1140
Vegetable oil meal wholesaling,3319
"Vegetable oil, meal or cake manufacturing",1150
Vegetable salad manufacturing,1140
Vegetable seed growing (outdoors),123
Vegetable soup manufacturing,1140
"Vegetable, fresh, retailing",4122
"Vegetable, fresh, wholesaling",3605
"Vegetable, frozen, manufacturing",1140
"Vegetable, preserved, manufacturing (including canned, dehydrated, dried or quick frozen)",1140
Vending machine manufacturing (except refrigerated),2499
Vending machine operation (except leasing),4310
"Vending machine, refrigerated, manufacturing",2452
Veneer manufacturing,1493
"Veneer, wood, wholesaling",3331
Ventilation equipment installation n.e.c.,3233
"Ventilator, sheet metal, manufacturing",2240
Vermiculite mining,990
"Vermiculite, expanded, manufacturing",2090
Veterans' association operation,9559
Veterinary clinic operation,6970
Veterinary drug manufacturing,1842
Veterinary drug wholesaling,3720
Veterinary instrument manufacturing,2412
Veterinary medicinal preparation manufacturing n.e.c.,1842
Veterinary medicine wholesaling,3720
Veterinary service,6970
Vial manufacturing,1841
"Vice, bench, manufacturing",2299
Video cassette recorder (VCR) retailing,4221
Video cassette recorder (VCR) wholesaling,3494
Video cassette retailing,4242
Video conversion service (between audio and visual media formats),5514
"Video filming of special events (e.g. birthdays, weddings)",6991
Video game rental,6632
Video production,5511
Video recorder or player rental,6639
"Video tape, pre-recorded, reproduction",1620
Vine stock nursery operation (outdoors),112
Vine stock nursery operation (under cover),111
Vinegar manufacturing (except wine vinegar),1140
Vinegar wholesaling,3609
Vineyard operation,131
Vinyl chloride manufacturing,1812
Visual display unit (VDU) retailing,4222
Vitamin product manufacturing,1841
Vitreous china goods manufacturing,2029
Vitreous enamelling,2293
Vocational computer training,8101
Voice mailbox service,7294
"Wall fitting, terrazzo, manufacturing",2034
Wall or ceiling board wholesaling,3339
"Wall or ceiling board, plaster, manufacturing",2032
"Wall tiling (using ceramic, concrete or cut stone tiles)",3243
Wallet manufacturing (including metal mesh wallets),1320
Wallpaper manufacturing,1529
Wallpaper retailing,4231
Wallpaper wholesaling,3339
Wallpapering,3244
Walnut growing,139
War memorial museum operation,8910
Warehouse renting or leasing,6712
Warehousing n.e.c.,5309
Wash basin wholesaling,3332
"Washer, metal, manufacturing",2292
"Washer, natural rubber, manufacturing",1920
Washing machine and/or clothes dryer (domestic) repair,9421
Washing machine and/or clothes dryer (industrial) repair and maintenance,9429
Washing machine retailing,4221
Washing machine wholesaling,3494
"Washing machine, domestic, manufacturing",2441
Waste collection service n.e.c.,2919
Waste remediation,2922
"Waste, solid, collection service",2911
Watch manufacturing,2419
Watch or clock part wholesaling,3732
Watch repair,9499
Watch retailing,4253
Watch wholesaling,3732
"Water (river, sea and lake) freight transport service",4810
"Water cooler, commercial or industrial, manufacturing",2452
Water distribution by pipelines,2811
Water filtration plant operation,2811
Water freight forwarding service,5292
Water freight terminal operation,5212
"Water heater, commercial or industrial, manufacturing",2452
Water mattress manufacturing,2513
Water meter manufacturing,2419
Water park operation,9131
Water passenger terminal operation,5212
Water passenger transport service,4820
Water proofing compound wholesaling,3323
Water repellent coating manufacturing (for concrete and masonry),1916
Water reservoir operation,2811
Water supply for irrigation,2811
Water supply pumping station operation,2811
Water supply system operation,2811
Water tank construction (except for structural steel),3109
Water taxi service,4820
"Water treatment equipment, commercial, manufacturing",2499
"Water treatment equipment, domestic, manufacturing",2449
Water vessel towing service,5219
"Watering can, plastic, manufacturing",1912
Waterproof clothing manufacturing,1351
Waterproofing of building,3299
Weather station operation,6999
Web hosting,5921
Web search portal operation,5910
Wedding chapel operation (except church),9539
Wedding photography service,6991
Weed control service (except agricultural and forestry),7312
Weedkiller manufacturing,1832
Weedkiller wholesaling,3323
Weighbridge operation,5299
Weighing machinery manufacturing (except electronic),2499
Weighing machinery wholesaling n.e.c.,3499
Weight loss centre operation (non-medical),9512
Weight loss service (non-medical),9512
Weight training equipment manufacturing,2592
Weights and measures regulation,7720
Welded link chain manufacturing,2291
"Welding equipment, electrical, manufacturing",2439
"Welding equipment, electrical, wholesaling",3494
"Welding machinery or equipment, non-electric, wholesaling",3419
"Welding or cutting equipment, gas, manufacturing",2463
Welding repair service (including automotive),9429
Welding rod manufacturing,2139
Welding work on construction projects,3224
Welfare counselling service,8790
Welfare fundraising,9559
Wet cell battery manufacturing,2439
Wetsuit manufacturing,1351
Wetsuit retailing,4241
Whale watching cruise operation,5010
Wharf operation,5212
Wheat germ manufacturing,1161
Wheat growing,149
Wheat wholesaling,3312
Wheaten bran manufacturing,1161
Wheaten flour manufacturing,1161
Wheaten malt manufacturing,1161
Wheatmeal manufacturing,1161
Wheel manufacturing,2319
Wheelbarrow manufacturing,2399
Wheelchair manufacturing,2399
Wheelchair repair and maintenance,9499
"Wheelchair, electronic, manufacturing",2399
Whey or whey powder manufacturing,1133
White water rafting operation,9139
Whole fin fish freezing,1120
Wholesale trade n.e.c.,3739
Wholesaler's sales agent,3800
Wig manufacturing,2599
Wig retailing,4259
Wildlife park or reserve operation (wildlife actively managed),8921
Wildlife park or reserve operation (wildlife not actively managed),8922
Winch manufacturing,2491
Wind electricity generation,2619
Windmill wholesaling,3411
"Windmill, agricultural, manufacturing",2461
Window cleaning,7311
Window frame installation,3245
"Window frame or sash, aluminium, manufacturing",2223
"Window frame or sash, metal, manufacturing (except aluminium)",2229
Window glass manufacturing,2010
Window installation,3245
Window insulation fixing,3245
"Window screen, aluminium, manufacturing",2223
"Window screen, metal, manufacturing (except aluminium)",2229
"Window, aluminium framed, manufacturing (complete with glass)",2223
Windscreen glass manufacturing,2010
Windscreen replacement and/or repair (including window tinting),9412
Windscreen wiper manufacturing,2313
Wine bar operation,4520
Wine grape growing,131
Wine manufacturing,1214
Wine testing,6925
Wine vinegar manufacturing,1214
Wine-based fruit drink 'cooler' manufacturing,1214
Wire mesh manufacturing (except reinforcing mesh),2291
Wire netting manufacturing,2291
Wire netting wholesaling,3339
Wire or cable wholesaling (except electric cable),3339
"Wire or cable, electric, manufacturing",2431
Wire product manufacturing n.e.c.,2291
Wire working machinery manufacturing,2499
Wire working machinery or equipment wholesaling,3499
"Wire, aluminium, manufacturing",2142
"Wire, non-ferrous metal, manufacturing (except stranded, braided or insulated or from aluminium)",2149
"Wirebar, copper, manufacturing",2133
Wireless telecommunications network operation,5802
Women's and girls' wear manufacturing,1351
Women's hospital,8401
Women's interest group association operation,9559
Wood or wood-framed door manufacturing,1492
Wood product manufacturing n.e.c.,1499
Wood pulp manufacturing,1510
Wood tar manufacturing,1812
Wood turning,1499
Wooden flooring installation,3242
Wooden flooring manufacturing (solid timber only),1413
Wooden formwork erection,3242
Wooden kitchen cabinet installation,3242
Wooden kitchen cabinet manufacturing,1492
Wooden roof truss installation,3242
Wooden structural component/fitting manufacturing,1492
Wood-framed window manufacturing,1492
Woodworking machinery manufacturing n.e.c.,2463
Woodworking machinery or equipment wholesaling,3419
Woodworking tool retailing,4231
Woodworking tool wholesaling,3339
Wool broking,3800
Wool classing (including reclassing and bulk classing),529
Wool grease manufacturing,1311
Wool growing,141
Wool storage service,5309
Wool testing service,6925
Wool wax manufacturing,1311
Wool wholesaling,3311
"Wool, carded or combed, manufacturing",1311
Woollen textile furnishing manufacturing,1333
Worcestershire sauce manufacturing,1199
Word processing service,7292
Work clothing retailing,4251
Worker's compensation insurance provision,6322
Workwear manufacturing,1351
Worm farming,199
"Woven fabric, cotton, manufacturing",1312
"Woven fabric, woollen or worsted wool, manufacturing",1312
Woven wire product manufacturing (except mattress supports),2291
Writing (including poetry and comedy),9002
Writing ink manufacturing,1916
Writing material retailing,4272
Xenon gas manufacturing,1811
X-ray clinic service,8520
X-ray equipment or film wholesaling,3491
Yabby farming (pond or tank),203
Yacht club operation,9112
Yacht construction,2392
Yacht retailing,4245
Yarn retailing,4214
"Yarn, cotton, flax or silk, manufacturing",1312
"Yarn, elastic or elastomeric, manufacturing",1313
"Yarn, synthetic fibre, manufacturing",1313
"Yarn, woollen, manufacturing",1312
